state,date,cases,deaths,cases_weekly_change,deaths_weekly_change,state,date,total_vaccinations,total_vaccinations_per_hundred,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_weekly_change,total_vaccinations_per_hundred_weekly_change,people_vaccinated_weekly_change,people_vaccinated_per_hundred_weekly_change,people_fully_vaccinated_weekly_change,people_fully_vaccinated_per_hundred_weekly_change
Arkansas,1/30/2021,294387,4838,0.04025507,0.06026733,Arkansas,1/30/2021,288651,9.56,233935,,52118,1.73,0.43126106,0.431137787,0.39422965,,0.6493038,0.647619066
Arkansas,2/6/2021,306064,5061,0.03966546,0.046093464,Arkansas,2/6/2021,374674,12.42,290153,,81564,2.7,0.29801738,0.299163188,0.2403146,,0.5649872,0.560693669
Arkansas,2/27/2021,319195,5417,0.01257813,0.012902021,Arkansas,2/27/2021,622665,20.63,405877,,214402,7.1,0.19535458,0.195249082,0.112799644,,0.4043033,0.403162036
Arkansas,3/6/2021,324653,5297,0.017099261,-0.022152483,Arkansas,3/6/2021,744139,24.66,477127,,265226,8.79,0.1950872,0.195346575,0.17554581,,0.23705006,0.238028164
Arkansas,3/13/2021,326813,5455,0.006653309,0.02982819,Arkansas,3/13/2021,882630,29.25,579022,,309784,10.27,0.18610907,0.186131387,0.21355951,,0.1680001,0.168373203
Arkansas,3/20/2021,328547,5533,0.005305767,0.014298797,Arkansas,3/20/2021,974973,32.31,653550,,335958,11.13,0.1046226,0.104615432,0.12871361,,0.08449113,0.083739057
Arkansas,3/27/2021,329860,5590,0.003996372,0.010301828,Arkansas,3/27/2021,1114449,36.93,747412,,388657,12.88,0.14305627,0.142989796,0.1436187,,0.1568619,0.157232715
Arkansas,4/3/2021,330970,5641,0.00336504,0.009123445,Arkansas,4/3/2021,1305535,43.26,855314,,481056,15.94,0.1714623,0.171405316,0.14436746,,0.2377392,0.237577607
Arkansas,4/10/2021,332053,5661,0.003272176,0.003545523,Arkansas,4/10/2021,1440169,47.72,929582,,551699,18.28,0.10312557,0.103097578,0.08683121,,0.14684987,0.146800545
Arkansas,4/17/2021,333407,5693,0.004077673,0.005652666,Arkansas,4/17/2021,1585770,52.55,999727,,636000,21.07,0.10109997,0.101215407,0.075458646,,0.15280247,0.152625804
Arkansas,4/24/2021,334642,5717,0.00370419,0.004215717,Arkansas,4/24/2021,1707412,56.58,1046195,,711646,23.58,0.076708436,0.076688903,0.046480656,,0.118940234,0.119126717
Arkansas,5/1/2021,335968,5741,0.003962398,0.004197955,Arkansas,5/1/2021,1803795,59.77,1077072,,777244,25.76,0.05644977,0.056380355,0.029513597,,0.09217787,0.09245124
Arkansas,5/15/2021,338687,5793,0.003769875,0.005729199,Arkansas,5/15/2021,1954605,64.77,1129189,,876239,29.04,0.03655839,0.036651675,0.024528265,,0.054398656,0.054466264
Arkansas,5/22/2021,340040,5816,0.003994823,0.003970265,Arkansas,5/22/2021,2015842,66.8,1161133,,907318,30.07,0.03132963,0.031341718,0.028289318,,0.03546858,0.035468309
Arkansas,6/5/2021,342345,5846,0.003091216,0.002744436,Arkansas,6/5/2021,2103704,69.71,1206409,,954080,31.62,0.016706944,0.016773616,0.014963508,,0.01896894,0.019013885
Arkansas,6/26/2021,347254,5893,0.005158186,0.003234625,Arkansas,6/26/2021,2211512,73.28,1253921,,1018876,33.76,0.01431644,0.014256038,0.01188755,,0.017580628,0.017480359
Arkansas,7/10/2021,355460,5948,0.013922691,0.005919218,Arkansas,7/10/2021,2280113,75.56,1292845,,1051172,34.83,0.012279511,0.012325798,0.013210893,,0.011268377,0.011324095
Arkansas,7/17/2021,362580,5992,0.02003038,0.007397413,Arkansas,7/17/2021,2321236,76.92,1321430,,1065108,35.29,0.018035531,0.017998917,0.022110105,,0.013257623,0.013207032
Arkansas,8/14/2021,418290,6445,0.03817749,0.024642348,Arkansas,8/14/2021,2609173,86.46,1521476,,1158486,38.39,0.029867768,0.029898738,0.032202005,,0.025659919,0.02564786
Arkansas,8/28/2021,448596,6854,0.03356707,0.03145218,Arkansas,8/28/2021,2770908,91.82,1595968,,1238557,41.04,0.031740785,0.031801323,0.022531986,,0.037926793,0.03793629
Arkansas,9/4/2021,462723,7038,0.031491637,0.026845694,Arkansas,9/4/2021,2846451,94.32,1624010,,1281817,42.48,0.027262926,0.02722718,0.017570496,,0.034927726,0.035087708
Arkansas,9/18/2021,484317,7435,0.022013783,0.028069735,Arkansas,9/18/2021,2946305,97.63,1659290,,1340827,44.43,0.016226888,0.016238131,0.010220408,,0.021180987,0.021144571
Arkansas,9/25/2021,492233,7575,0.016344666,0.018829823,Arkansas,9/25/2021,2985110,98.92,1673516,,1363873,45.19,0.013170719,0.013213133,0.008573532,,0.017187953,0.017105528
Arkansas,10/9/2021,502405,7831,0.009705067,0.013852954,Arkansas,10/9/2021,3092442,102.47,1698853,,1397729,46.32,0.018077135,0.018082476,0.007674217,,0.011800051,0.011795537
Arkansas,10/23/2021,509999,8267,0.006763101,0.008785844,Arkansas,10/23/2021,3174437,105.19,1735828,,1435635,47.57,0.012729526,0.012708216,0.015329719,,0.017550826,0.0175401
California,1/30/2021,3310100,40694,0.046048164,0.10527456,California,1/30/2021,3095781,7.83,2563559,,524350,1.33,0.5415547,0.541338568,0.5427486,,0.534394,0.546511678
California,2/27/2021,3566089,51979,0.01096499,0.058398366,California,2/27/2021,8566470,21.68,5994948,,2502426,6.33,0.1895045,0.189248508,0.1342777,,0.34187913,0.341101679
California,3/13/2021,3621217,56373,0.006711602,0.041552782,California,3/13/2021,11881857,30.07,8025538,,3819191,9.67,0.14083827,0.140743539,0.13432932,,0.17188537,0.172121221
California,3/20/2021,3640830,57495,0.005416155,0.019903183,California,3/20/2021,14276125,36.13,9562989,,4792324,12.13,0.20150626,0.201529799,0.1915698,,0.2548008,0.254395048
California,4/10/2021,3696900,60361,0.005044937,0.01149559,California,4/10/2021,22281619,56.39,14803675,,8110488,20.53,0.14560723,0.145672478,0.14441621,,0.18972945,0.190144967
California,5/22/2021,3776679,62903,0.002236366,0.004086375,California,5/22/2021,36714358,92.92,21686713,,16098049,40.74,0.057584047,0.057591602,0.040725708,,0.080112696,0.080063671
California,6/5/2021,3795202,63000,0.001664877,-0.003732026,California,6/5/2021,39130665,99.03,22815649,,17474418,44.23,0.027947783,0.02792193,0.023234844,,0.034568667,0.034619872
California,6/12/2021,3801812,63143,0.001741648,0.002269864,California,6/12/2021,40236460,101.83,23211912,,18215706,46.1,0.028259039,0.028274279,0.017368078,,0.04242134,0.042278962
California,6/19/2021,3808088,63309,0.00165081,0.002628923,California,6/19/2021,41346145,104.64,23655995,,18930342,47.91,0.02757907,0.027595005,0.01913178,,0.039231896,0.03926247
California,7/10/2021,3906315,63874,0.009801745,0.003550768,California,7/10/2021,43507479,110.11,24679946,,20124209,50.93,0.012364149,0.012319579,0.010957241,,0.013693094,0.013734083
California,7/17/2021,3932295,64085,0.006650806,0.003303409,California,7/17/2021,44032614,111.44,24954403,,20388530,51.6,0.01207006,0.012078852,0.011120677,,0.01313448,0.013155281
California,7/24/2021,3977990,64220,0.011620402,0.002106547,California,7/24/2021,44556941,112.77,25245712,,20633957,52.22,0.011907578,0.011934643,0.01167357,,0.012037396,0.012015528
California,8/7/2021,4115522,64732,0.019326806,0.004889965,California,8/7/2021,45772034,115.84,25998296,,21134019,53.49,0.014008284,0.01400557,0.015089393,,0.01262486,0.012684621
California,8/21/2021,4316350,65082,0.025693536,0.006993651,California,8/21/2021,47039961,119.05,26739842,,21650033,54.79,0.014269114,0.014227322,0.013963223,,0.012503028,0.012379913
California,8/28/2021,4410353,65676,0.021778345,0.009126902,California,8/28/2021,47739261,120.82,27088268,,21950260,55.55,0.014866114,0.0148677,0.013030171,,0.013867378,0.01387113
California,9/4/2021,4508025,66388,0.022146106,0.010841131,California,9/4/2021,48434737,122.58,27416982,,22259835,56.34,0.01456821,0.01456714,0.01213491,,0.014103532,0.014221425
California,10/2/2021,4748442,69405,0.011118293,0.009674192,California,10/2/2021,50863031,128.73,28417727,,23369231,59.14,0.012094617,0.012107837,0.007546425,,0.008648515,0.008526593
California,10/9/2021,4790968,70156,0.008955836,0.010820508,California,10/9/2021,51722146,130.9,28702459,,23606861,59.75,0.016890645,0.01685694,0.010019541,,0.010168433,0.010314508
California,10/30/2021,4916614,72144,0.009940743,0.008738995,California,10/30/2021,54091213,136.9,29430967,,24189900,61.22,0.019145846,0.019131943,0.008527041,,0.008067727,0.00806852
California,11/6/2021,4960633,72671,0.008953095,0.007304788,California,11/6/2021,55197053,139.7,29685821,,24374216,61.69,0.020444036,0.020452863,0.008659363,,0.0076195,0.007677207
California,1/16/2021,2975419,33393,0.1071533,0.124381304,California,1/16/2021,,,,,,,,,,,,
California,1/23/2021,3164386,36818,0.063509345,0.10256636,California,1/23/2021,2008220,5.08,1661683,,341731,0.86,,,,,,
California,2/6/2021,3407369,43987,0.029385567,0.080921054,California,2/6/2021,4137600,10.47,3389906,,727993,1.84,0.33652866,0.337164785,0.3223437,,0.3883723,0.383458672
California,2/13/2021,3479586,46865,0.021194339,0.065428376,California,2/13/2021,5562553,14.08,4345018,,1178577,2.98,0.34439123,0.344794644,0.28175175,,0.61894,0.619565228
California,2/20/2021,3527411,49111,0.013744473,0.047924876,California,2/20/2021,7201713,18.23,5285256,,1864867,4.72,0.29467762,0.294744286,0.21639454,,0.5823039,0.583892547
California,3/6/2021,3597075,54124,0.008689046,0.04126668,California,3/6/2021,10415023,26.36,7075139,,3259014,8.25,0.21578932,0.215867187,0.18018353,,0.30234182,0.303317536
California,3/27/2021,3658932,58801,0.004971981,0.022714972,California,3/27/2021,16944916,42.89,11323197,,5830902,14.76,0.18694091,0.187102114,0.18406463,,0.216717,0.216817826
California,4/3/2021,3678343,59675,0.005305052,0.01486373,California,4/3/2021,19449615,49.22,12935569,,6817086,17.25,0.14781427,0.147586879,0.1423955,,0.16913056,0.168699187
California,4/17/2021,3716759,60977,0.005371809,0.010205269,California,4/17/2021,25569748,64.71,16772771,,9677332,24.49,0.14757133,0.147543875,0.13301396,,0.19318736,0.192888445
California,4/24/2021,3730549,61428,0.00371027,0.007396221,California,4/24/2021,28302062,71.63,18212594,,10974104,27.77,0.1068573,0.106938607,0.08584285,,0.13400102,0.133932236
California,5/1/2021,3743780,61853,0.003546715,0.006918669,California,5/1/2021,30820835,78,19444906,,12282199,31.08,0.08899617,0.08892922,0.0676626,,0.11919832,0.119193371
California,5/8/2021,3757249,62270,0.003597736,0.006741762,California,5/8/2021,32759885,82.91,20172726,,13547291,34.29,0.06291354,0.062948765,0.03742981,,0.10300207,0.103281883
California,5/15/2021,3768252,62647,0.002928495,0.006054282,California,5/15/2021,34715312,87.86,20838068,,14904046,37.72,0.05968976,0.0597033,0.03298223,,0.10014951,0.100029199
California,5/29/2021,3788894,63236,0.003234267,0.005293846,California,5/29/2021,38066786,96.34,22297569,,16890534,42.75,0.036836386,0.036805815,0.028167248,,0.04922867,0.049337261
California,6/26/2021,3815178,63555,0.001861811,0.003885746,California,6/26/2021,42103167,106.56,24017119,,19361443,49,0.018309474,0.018348601,0.015265584,,0.022773027,0.022750991
California,7/3/2021,3868398,63648,0.013949513,0.001463294,California,7/3/2021,42976116,108.77,24412454,,19852367,50.24,0.020733595,0.020739458,0.016460538,,0.025355697,0.025306157
California,7/31/2021,4037490,64417,0.014957309,0.003067613,California,7/31/2021,45139705,114.24,25611830,,20870533,52.82,0.013079047,0.013035363,0.014502168,,0.01146543,0.011489845
California,8/14/2021,4208226,64630,0.02252543,-0.001575708,California,8/14/2021,46378183,117.38,26371608,,21382685,54.12,0.013242841,0.013294175,0.014359117,,0.011766076,0.011777882
California,9/11/2021,4575900,67149,0.015056491,0.011462927,California,9/11/2021,48973719,123.95,27647806,,22523103,57,0.011128068,0.01117635,0.008419037,,0.011826992,0.01171459
California,9/18/2021,4647462,68034,0.015638947,0.01317966,California,9/18/2021,49538267,125.37,27894626,,22811511,57.73,0.011527538,0.011456255,0.008927345,,0.012804985,0.01280701
California,9/25/2021,4696228,68740,0.01049304,0.010377169,California,9/25/2021,50255214,127.19,28204882,,23168857,58.64,0.014472604,0.014517049,0.011122465,,0.015665054,0.015763024
California,10/16/2021,4829415,70778,0.008024931,0.008865953,California,10/16/2021,52422871,132.68,28938923,,23800846,60.24,0.013547897,0.013598111,0.008238435,,0.008217335,0.008200865
California,10/23/2021,4868220,71519,0.008035183,0.010469317,California,10/23/2021,53075050,134.33,29182133,,23996305,60.73,0.012440681,0.01243595,0.008404136,,0.008212209,0.008134123
Colorado,1/30/2021,396120,5696,0.025070429,0.024276257,Colorado,1/30/2021,545356,9.47,423054,,118770,2.06,0.4454826,0.445801567,0.35069966,,0.91299164,0.907407354
Colorado,2/27/2021,430129,6038,0.018683672,0.009024024,Colorado,2/27/2021,1324715,23,876958,,440259,7.65,0.1342758,0.134122288,0.09510374,,0.2216115,0.222044744
Colorado,3/13/2021,445139,6118,0.017111897,0.007078171,Colorado,3/13/2021,1878538,32.62,1199979,,695032,12.07,0.1888262,0.188775471,0.1771239,,0.2649802,0.265199129
Colorado,3/20/2021,452174,6148,0.015804052,0.004903555,Colorado,3/20/2021,2188145,38,1378562,,838000,14.55,0.16481268,0.164929491,0.14882171,,0.20569992,0.205468119
Colorado,3/27/2021,460114,6165,0.017559648,0.002765179,Colorado,3/27/2021,2500874,43.43,1591554,,946188,16.43,0.14291966,0.142894745,0.15450299,,0.12910259,0.129209643
Colorado,4/10/2021,479514,6209,0.022304535,0.003555894,Colorado,4/10/2021,3266193,56.72,2099453,,1249516,21.7,0.13482928,0.134853966,0.1427784,,0.15523171,0.155484599
Colorado,6/5/2021,549430,6756,0.007438898,0.006255627,Colorado,6/5/2021,5689129,98.79,3159329,,2652494,46.06,0.019738078,0.019715121,0.01774609,,0.023353696,0.02332818
Colorado,6/12/2021,553568,6832,0.007531405,0.011249304,Colorado,6/12/2021,5858056,101.72,3220595,,2763327,47.98,0.029692888,0.029658885,0.019392133,,0.041784406,0.041684749
Colorado,6/19/2021,556704,6876,0.005665064,0.006440282,Colorado,6/19/2021,6019979,104.54,3274381,,2873834,49.9,0.027641058,0.027723171,0.016700625,,0.039990544,0.040016705
Colorado,7/10/2021,565497,6994,0.005658746,0.003875375,Colorado,7/10/2021,6291681,109.25,3379369,,3043908,52.86,0.01008153,0.010077663,0.007845402,,0.011972785,0.012062045
Colorado,7/17/2021,568469,7031,0.00525558,0.00529027,Colorado,7/17/2021,6351061,110.29,3406138,,3077109,53.43,0.009437919,0.009519459,0.007921338,,0.010907412,0.010783207
Colorado,7/24/2021,572460,7063,0.007020593,0.004551292,Colorado,7/24/2021,6409475,111.3,3435690,,3106599,53.95,0.009197474,0.009157703,0.008676052,,0.009583712,0.009732374
Colorado,7/31/2021,578499,7097,0.010549188,0.00481379,Colorado,7/31/2021,6473244,112.41,3472145,,3134331,54.43,0.009949207,0.009973079,0.0106107,,0.008926749,0.008897133
Colorado,8/7/2021,585199,7139,0.011581659,0.005918026,Colorado,8/7/2021,6544585,113.65,3514870,,3162098,54.91,0.011020899,0.011031061,0.012305021,,0.008859038,0.008818663
Colorado,8/21/2021,602238,7231,0.015981078,0.006262183,Colorado,8/21/2021,6697497,116.3,3598564,,3225691,56.01,0.011821389,0.011832287,0.011155248,,0.009925842,0.009917027
Colorado,8/28/2021,613903,7288,0.019369364,0.007882714,Colorado,8/28/2021,6783383,117.79,3636131,,3263934,56.68,0.012823582,0.012811702,0.010439396,,0.011855722,0.011962155
Colorado,9/4/2021,625672,7370,0.019170761,0.01125133,Colorado,9/4/2021,6880652,119.48,3671740,,3301367,57.33,0.014339328,0.014347596,0.009793043,,0.011468649,0.011467922
Colorado,10/2/2021,677594,7776,0.019864678,0.01660347,Colorado,10/2/2021,7205363,125.12,3784978,,3428116,59.53,0.013168097,0.013199472,0.006753683,,0.008276224,0.008299437
Colorado,10/9/2021,692082,7913,0.021381497,0.017618299,Colorado,10/9/2021,7311177,126.96,3809280,,3456105,60.01,0.014685392,0.014705875,0.006420612,,0.008164525,0.008063133
Colorado,10/30/2021,744657,8370,0.02751565,0.018496037,Colorado,10/30/2021,7711418,133.91,3892690,,3545185,61.56,0.024315119,0.024324973,0.007340789,,0.007660627,0.007693589
Colorado,11/6/2021,765574,8598,0.028089404,0.027240157,Colorado,11/6/2021,7894746,137.09,3921929,,3568439,61.97,0.023773551,0.023747266,0.007511258,,0.006559372,0.006660189
Colorado,1/16/2021,375463,5440,0.040475845,0.033827424,Colorado,1/16/2021,,,,,,,,,,,,
Colorado,1/23/2021,386432,5561,0.02921462,0.022242665,Colorado,1/23/2021,377283,6.55,313211,,62086,1.08,,,,,,
Colorado,2/6/2021,406577,5819,0.02639854,0.021594048,Colorado,2/6/2021,694860,12.07,512024,,178975,3.11,0.27414024,0.274551182,0.21030414,,0.5069041,0.509708687
Colorado,2/13/2021,415261,5913,0.021358848,0.016153932,Colorado,2/13/2021,885581,15.38,609445,,271661,4.72,0.27447402,0.274233647,0.19026649,,0.51787126,0.51768482
Colorado,2/20/2021,422240,5984,0.016806245,0.012007475,Colorado,2/20/2021,1167895,20.28,800799,,360392,6.26,0.3187896,0.318595623,0.3139807,,0.32662404,0.326271235
Colorado,3/6/2021,437650,6075,0.0174855,0.006127834,Colorado,3/6/2021,1580162,27.44,1019416,,549441,9.54,0.19283164,0.193043501,0.16244566,,0.2479949,0.247058819
Colorado,4/3/2021,469052,6187,0.01942563,0.00356853,Colorado,4/3/2021,2878136,49.98,1837148,,1081615,18.78,0.15085208,0.150817397,0.15431082,,0.14312911,0.143031083
Colorado,4/17/2021,491130,6327,0.02422452,0.019004703,Colorado,4/17/2021,3714665,64.5,2382398,,1441796,25.04,0.13730729,0.137165021,0.13477087,,0.15388358,0.153917093
Colorado,4/24/2021,502704,6381,0.023566008,0.008534908,Colorado,4/24/2021,4072289,70.71,2542919,,1639963,28.48,0.09627354,0.096279056,0.067377925,,0.1374445,0.137380173
Colorado,5/1/2021,515125,6434,0.02470839,0.008305907,Colorado,5/1/2021,4506339,78.25,2697032,,1901152,33.01,0.10658622,0.106632725,0.06060481,,0.15926516,0.15905893
Colorado,5/8/2021,524782,6491,0.018746853,0.008859158,Colorado,5/8/2021,4818646,83.68,2788171,,2126931,36.93,0.06930387,0.069392975,0.033792377,,0.118759036,0.118751903
Colorado,5/15/2021,533999,6583,0.017563462,0.014173508,Colorado,5/15/2021,5109459,88.73,2880006,,2335422,40.55,0.06035161,0.060348988,0.032937407,,0.09802437,0.098023267
Colorado,5/22/2021,539898,6646,0.011046886,0.009570122,Colorado,5/22/2021,5387598,93.56,3011347,,2487412,43.19,0.054436088,0.054434775,0.045604467,,0.065080285,0.065104775
Colorado,5/29/2021,545373,6714,0.010140777,0.010231733,Colorado,5/29/2021,5579010,96.88,3104241,,2591962,45.01,0.035528302,0.035485221,0.030848026,,0.042031646,0.042139345
Colorado,6/26/2021,559640,6919,0.005273938,0.0062536,Colorado,6/26/2021,6127943,106.41,3315973,,2942303,51.09,0.017934322,0.017887925,0.012702227,,0.02382493,0.023847698
Colorado,7/3/2021,562315,6967,0.004779816,0.006937385,Colorado,7/3/2021,6228884,108.16,3353063,,3007895,52.23,0.01647222,0.016445857,0.011185288,,0.022292733,0.022313555
Colorado,8/14/2021,592765,7186,0.012928963,0.006583571,Colorado,8/14/2021,6619248,114.94,3558864,,3193988,55.46,0.011408329,0.011350659,0.012516499,,0.010085106,0.010016374
Colorado,9/11/2021,637739,7447,0.019286513,0.010447741,Colorado,9/11/2021,6952159,120.72,3700816,,3332356,57.87,0.010392427,0.010378316,0.007918835,,0.009386659,0.009419134
Colorado,9/18/2021,651581,7547,0.021704793,0.013428211,Colorado,9/18/2021,7034638,122.16,3732469,,3367262,58.47,0.011863828,0.01192846,0.008553028,,0.01047492,0.010368087
Colorado,9/25/2021,664396,7649,0.019667506,0.013515353,Colorado,9/25/2021,7111715,123.49,3759587,,3399977,59.04,0.010956764,0.010887343,0.007265449,,0.009715557,0.009748605
Colorado,10/16/2021,709385,8052,0.025001407,0.017566085,Colorado,10/16/2021,7436546,129.14,3835518,,3489018,60.59,0.017147541,0.017170758,0.006887913,,0.009523153,0.009665058
Colorado,10/23/2021,724716,8218,0.02161169,0.020616055,Colorado,10/23/2021,7528365,130.73,3864323,,3518233,61.09,0.012346983,0.012312186,0.007510066,,0.00837338,0.008252189
Connecticut,2/13/2021,267337,7381,0.03070879,0.02314949,Connecticut,2/13/2021,654766,18.37,462710,,183146,5.14,0.26062,0.260809941,0.16977704,,0.58775544,0.586419712
Connecticut,2/20/2021,273101,7523,0.021560788,0.019238591,Connecticut,2/20/2021,847820,23.78,572145,,265343,7.44,0.29484427,0.294501943,0.23650885,,0.44880593,0.447470828
Connecticut,3/6/2021,285330,7704,0.019232273,0.010758281,Connecticut,3/6/2021,1157114,32.46,822106,,321484,9.02,0.1804744,0.180792982,0.22460759,,0.08544183,0.085439285
Connecticut,3/13/2021,290577,7765,0.018389225,0.007918,Connecticut,3/13/2021,1411525,39.59,933227,,496388,13.92,0.21986687,0.219654965,0.13516629,,0.544052,0.543237259
Connecticut,3/20/2021,296691,7832,0.021040916,0.008628488,Connecticut,3/20/2021,1586484,44.5,1034439,,574848,16.12,0.12395036,0.124021217,0.10845375,,0.15806186,0.158046037
Connecticut,4/17/2021,329062,7995,0.023247242,0.006419897,Connecticut,4/17/2021,2720972,76.32,1717977,,1104482,30.98,0.13760519,0.137576385,0.13043547,,0.16992772,0.16993956
Connecticut,5/8/2021,342718,8137,0.010273218,0.004940152,Connecticut,5/8/2021,3475019,97.47,2034240,,1553340,43.57,0.06454408,0.064547851,0.033732653,,0.1074568,0.107524141
Connecticut,6/12/2021,348350,8261,0.001319408,0.001819015,Connecticut,6/12/2021,4195004,117.66,2314257,,2016147,56.55,0.030292273,0.030297755,0.017804742,,0.04433763,0.044321316
