"state","date","total_vaccinations","total_vaccinations_per_hundred","people_vaccinated","people_vaccinated_per_hundred","people_fully_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_weekly_change","total_vaccinations_per_hundred_weekly_change","people_vaccinated_weekly_change","people_vaccinated_per_hundred_weekly_change","people_fully_vaccinated_weekly_change","people_fully_vaccinated_per_hundred_weekly_change"
"Mississippi","2021-01-26","182013","6.12","165668",,"16134","0.54","0.60262215","0.602094210879341","0.5937891",,"0.69030905","0.6875000670552254"
"Mississippi","2021-01-27","190239","6.39","172522",,"17499","0.59","0.5518819","0.550970841379999","0.5331882",,"0.7535825","0.7352940405116359"
"Mississippi","2021-01-28","201247","6.76","181550",,"19475","0.65","0.47227693","0.4727669343969141","0.45320213",,"0.6836691","0.6666666055336976"
"Mississippi","2021-01-29","212748","7.15","191145",,"21354","0.72","0.41338253","0.4130434971081882","0.3962177",,"0.59085155","0.6000000635782876"
"Mississippi","2021-01-30","222487","7.48","199419",,"22816","0.77","0.47808325","0.47826087333468115","0.45665514",,"0.699769","0.7111110687255859"
"Mississippi","2021-01-31","236401","7.94","211689",,"24455","0.82","0.33081698","0.329983259165906","0.31071103",,"0.53631115","0.5471697978253633"
"Mississippi","2021-02-01","238859","8.03","213525",,"25077","0.84","0.31995463","0.3207236402913143","0.29632998",,"0.56398904","0.5555555069888078"
"Mississippi","2021-02-02","240125","8.07","214460",,"25408","0.85","0.31927395","0.3186274011150685","0.2945168",,"0.574811","0.5740741182256628"
"Mississippi","2021-02-03","250905","8.43","222860",,"27786","0.93","0.31889355","0.31924887404941815","0.29177725",,"0.58786213","0.5762711985636566"
"Mississippi","2021-02-04","250905","8.43","222860",,"27786","0.93","0.24675155","0.24704146526268955","0.22754061",,"0.4267522","0.4307692417731652"
"Mississippi","2021-02-05","275884","9.27","238039",,"37572","1.26","0.29676425","0.2965035605263877","0.24533212",,"0.759483","0.7499999867545235"
"Mississippi","2021-02-06","300464","10.1","252569",,"47607","1.6","0.3504789","0.3502674306777709","0.2665242",,"1.0865622","1.0779221088855295"
"Mississippi","2021-02-07","321032","10.79","264586",,"56140","1.89","0.35799766","0.35894206068677925","0.24988067",,"1.295645","1.304878031335226"
"Mississippi","2021-02-08","327429","11.0","267797",,"59325","1.99","0.37080455","0.3698630136986303","0.2541716",,"1.3657136","1.369047630400885"
"Mississippi","2021-02-09","329079","11.06","268534",,"60237","2.02","0.3704487","0.3705081065200371","0.25214028",,"1.3707888","1.3764705657958984"
"Mississippi","2021-02-10","345507","11.61","277287",,"67829","2.28","0.37704313","0.3772241585619509","0.24422061",,"1.4411213","1.451612872462119"
"Mississippi","2021-02-11","365400","12.28","286055",,"78802","2.65","0.45632803","0.4567022221792636","0.2835636",,"1.8360326","1.8494624681370233"
"Mississippi","2021-02-12","386333","12.98","296066",,"89697","3.01","0.4003458","0.40021570034911846","0.24377096",,"1.3873363","1.388888881320045"
"Mississippi","2021-02-13","407723","13.7","303627",,"103462","3.48","0.35697782","0.35643562467971646","0.20215464",,"1.1732519","1.175000011920929"
"Mississippi","2021-02-14","427198","14.35","312244",,"114284","3.84","0.3307022","0.3299351604698544","0.18012285",,"1.0356965","1.031745986332969"
"Mississippi","2021-02-15",,,,,,,,,,,,
"Mississippi","2021-02-16","438364","14.73","318006",,"119684","4.02","0.33209348","0.3318263600575342","0.18422997",,"0.9868852","0.99009900045867"
"Mississippi","2021-02-17","438364","14.73","318006",,"119684","4.02","0.2687558","0.2687338107008035","0.14684784",,"0.76449597","0.763157886371278"
"Mississippi","2021-02-18","438364","14.73","318006",,"119684","4.02","0.1996826","0.19951136337429398","0.11169529",,"0.51879394","0.5169811248779297"
"Mississippi","2021-02-19","474304","15.94","341669",,"131916","4.43","0.22770774","0.22804311096943763","0.15402985",,"0.47068465","0.4717607403118349"
"Mississippi","2021-02-20","481424","16.18","345108",,"135591","4.56","0.18076241","0.1810219200858234","0.13661826",,"0.31053913","0.3103448111435463"
"Mississippi","2021-02-21","491117","16.5","349797",,"140550","4.72","0.14962387","0.14982578397212554","0.12026811",,"0.22983098","0.22916661202907562"
"Mississippi","2021-02-22","499055","16.77","356924",,"148214","4.98",,,,,,
"Mississippi","2021-02-23","505655","16.99","360349",,"151492","5.09","0.15350485","0.15342836192248233","0.13315153",,"0.2657665","0.2661691921860425"
"Mississippi","2021-02-24","525462","17.66","368736",,"162441","5.46","0.19868875","0.19891377103951857","0.15952528",,"0.35724914","0.3582089647131774"
"Mississippi","2021-02-25","525981","17.67","369045",,"163033","5.48","0.19987273","0.1995926732039337","0.16049695",,"0.3621955","0.3631840843466385"
"Mississippi","2021-02-26","567276","19.06","387299",,"185527","6.23","0.19601774","0.19573396900516826","0.13355029",,"0.4064026","0.4063205460662498"
"Mississippi","2021-02-27","593453","19.94","401141",,"197908","6.65","0.23270345","0.23238569431752887","0.16236365",,"0.45959544","0.45833335424724386"
"Mississippi","2021-02-28","619251","20.81","413930",,"210798","7.08","0.26090324","0.2612120888449929","0.18334353",,"0.49980795","0.4999999838360285"
"Mississippi","2021-03-01","637116","21.41","422306",,"220044","7.39","0.27664483","0.2766845466554628","0.18318188",,"0.48463702","0.4839357161617661"
"Mississippi","2021-03-02","646440","21.72","427476",,"224099","7.53","0.27842104","0.27839901785488497","0.18628335",,"0.4792794","0.4793713575261984"
"Mississippi","2021-03-03","665772","22.37","438143",,"232494","7.81","0.26702213","0.26670446428275185","0.18822956",,"0.431252","0.43040291992299284"
"Mississippi","2021-03-04","685610","23.04","448882",,"241445","8.11","0.30348814","0.30390497541184724","0.2163341",,"0.48095787","0.4799269446491323"
"Mississippi","2021-03-05","710560","23.88","463252",,"251916","8.46","0.25258255","0.2528855803130432","0.19610941",,"0.35784006","0.35794543148426516"
"Mississippi","2021-03-06","736826","24.76","480626",,"259941","8.73","0.24159122","0.24172518700510714","0.1981473",,"0.31344366","0.31278188605057555"
"Mississippi","2021-03-07","764699","25.69","498585",,"269236","9.05","0.23487735","0.23450266862362423","0.20451522",,"0.27722275","0.2782486145105738"
"Mississippi","2021-03-08","776272","26.08","506410",,"278797","9.37","0.2184155","0.21812236915955419","0.19915414",,"0.26700568","0.2679296191554916"
"Mississippi","2021-03-09","780649","26.23","509358",,"280373","9.42","0.20761251","0.20764270452285127","0.19154763",,"0.25111222","0.2509960260682529"
"Mississippi","2021-03-10","801306","26.92","523070",,"289830","9.74","0.20357418","0.20339741065238903","0.19383395",,"0.24661279","0.2471190487987407"
"Mississippi","2021-03-11","823604","27.67","538774",,"298373","10.03","0.20127189","0.20095486442248034","0.20025754",,"0.23578036","0.23674472663023338"
"Mississippi","2021-03-12","824528","27.7","539704",,"298916","10.04","0.16039181","0.15996653111136738","0.16503334",,"0.18657017","0.1867612248053223"
"Mississippi","2021-03-13","896984","30.14","589064",,"326150","10.96","0.21736205","0.21728592042198858","0.22561824",,"0.2547078","0.25544101238796935"
"Mississippi","2021-03-14","896984","30.14","589211",,"326212","10.96","0.1729896","0.17321912766245373","0.18176639",,"0.21162105","0.21104972797204113"
"Mississippi","2021-03-15","904066","30.38","593525",,"329254","11.06","0.16462529","0.16487726843430228","0.17202461",,"0.18098116","0.18036290497510143"
"Mississippi","2021-03-16","906140","30.45","595233",,"329647","11.08","0.16075218","0.16088451250245717","0.1685946",,"0.17574441","0.17622079869491025"
"Mississippi","2021-03-17","921413","30.96","604746",,"335856","11.28","0.14988911","0.15007426019586378","0.15614736",,"0.15880346","0.1581108555411901"
"Mississippi","2021-03-18","940902","31.61","617430",,"343155","11.53","0.14242041","0.14239250489163569","0.14599073",,"0.15008736","0.14955131933910182"
"Mississippi","2021-03-19","948679","31.88","623350",,"345733","11.62","0.15057218","0.1509024967785777","0.15498495",,"0.15662265","0.15737050652978923"
"Mississippi","2021-03-20","972123","32.66","637529",,"355649","11.95","0.08376849","0.08360981577346083","0.082274556",,"0.090446115","0.09032844975046861"
"Mississippi","2021-03-21","996498","33.48","652213",,"366074","12.3","0.11094284","0.11081617592024973","0.10692608",,"0.122196555","0.12226279112544369"
"Mississippi","2021-03-22","1002292","33.68","655574",,"368968","12.4","0.108649135","0.1086241048444958","0.10454321",,"0.120618105","0.12115728919803548"
"Mississippi","2021-03-23","1004562","33.75","656843",,"370096","12.44","0.10861683","0.10837438423645329","0.10350573",,"0.12270403","0.12274364443892605"
"Mississippi","2021-03-24","1025205","34.45","666971",,"380419","12.78","0.112644434","0.11272612283396155","0.102894425",,"0.13268483","0.13297869973148857"
"Mississippi","2021-03-25","1049528","35.26","679635",,"392516","13.19","0.11544883","0.11546973494252466","0.1007483",,"0.1438446","0.14397220992049453"
"Mississippi","2021-03-26","1050114","35.28","680180",,"393105","13.21","0.10692239","0.10664989897418065","0.09116864",,"0.13701904","0.13683304975447275"
"Mississippi","2021-03-27","1092577","36.71","703555",,"413621","13.9","0.12390816","0.12400487092690327","0.103565454",,"0.16300344","0.16317988439583875"
"Mississippi","2021-03-28","1094028","36.76","704342",,"414910","13.94","0.097872734","0.09796888654519731","0.07992637",,"0.13340473","0.1333332992181544"
"Mississippi","2021-03-29","1134229","38.11","722545",,"437795","14.71","0.13163531","0.1315320846303909","0.10215628",,"0.18653917","0.18629032565701387"
"Mississippi","2021-03-30","1137212","38.21","724564",,"439203","14.76","0.13204765","0.13214812102141194","0.10310078",,"0.18672729","0.18649519524773606"
"Mississippi","2021-03-31","1158505","38.93","734671",,"450944","15.15","0.13002276","0.13004355022280922","0.10150361",,"0.18538773","0.18544597954070996"
"Mississippi","2021-04-01","1160150","38.98","735846",,"452143","15.19","0.105401635","0.10550197226989022","0.08270764",,"0.15190971","0.15162999093125862"
"Mississippi","2021-04-02","1189395","39.96","748540",,"469781","15.78","0.13263416","0.13265303527416816","0.10050285",,"0.19505227","0.1945495634346095"
"Mississippi","2021-04-03","1216256","40.87","760076",,"486269","16.34","0.11319935","0.11332059198814393","0.08033633",,"0.17563903","0.1755395793228698"
"Mississippi","2021-04-04","1240970","41.7","770946",,"500469","16.82","0.13431287","0.13438522206037695","0.09456205",,"0.20621097","0.2065996911638608"
"Mississippi","2021-04-05","1241033","41.7","771190",,"500607","16.82","0.09416437","0.09420101713302165","0.06732452",,"0.1434735","0.14343981609953893"
"Mississippi","2021-04-06","1248545","41.95","774420",,"504324","16.95","0.097899914","0.09788015605703881","0.06880832",,"0.14827085","0.14837403542950223"
"Mississippi","2021-04-07","1267121","42.58","782672",,"515423","17.32","0.093755364","0.09375807426289984","0.065336704",,"0.14298666","0.14323430328872733"
"Mississippi","2021-04-08","1289701","43.33","793569",,"528936","17.77","0.111667514","0.11159573707169557","0.07844436",,"0.16984224","0.16984861473098567"
"Mississippi","2021-04-09","1312516","44.1","805698",,"541374","18.19","0.103515625","0.10360356541844573","0.07635927",,"0.15239656","0.15272500215827733"
"Mississippi","2021-04-10","1337659","44.95","817143",,"556642","18.7","0.09981704","0.09982874389379637","0.07508063",,"0.14472032","0.1444308912447645"
"Mississippi","2021-04-11","1363366","45.81","829854",,"571472","19.2","0.098629355","0.09856118401177483","0.076410055",,"0.14187288","0.14149826176810065"
"Mississippi","2021-04-12","1363558","45.82","830197",,"571808","19.21","0.09872818","0.09880095191424987","0.076514244",,"0.14222932","0.14209269229920674"
"Mississippi","2021-04-13","1372977","46.13","835329",,"576869","19.38","0.09966159","0.0996424569276575","0.07865107",,"0.14384604","0.14336278234611233"
"Mississippi","2021-04-14","1392708","46.8","844054",,"588887","19.79","0.099112034","0.0991075443180025","0.07842624",,"0.14253151","0.14260975262859943"
"Mississippi","2021-04-15","1410771","47.4","851908",,"599482","20.14","0.093874454","0.09393033754624769","0.0735147",,"0.13337338","0.13337081539946194"
"Mississippi","2021-04-16","1429671","48.04","859885",,"610460","20.51","0.08925986","0.08934242438837514","0.06725478",,"0.12761235","0.1275426184102162"
"Mississippi","2021-04-17","1430205","48.06","860361",,"611057","20.53","0.06918502","0.06918801720335965","0.05288911",,"0.09775579","0.09786099928585612"
"Mississippi","2021-04-18","1466965","49.29","875338",,"632832","21.26","0.0759877","0.07596596628525076","0.05480969",,"0.10737181","0.1072916785875957"
"Mississippi","2021-04-19","1467335","49.3","875596",,"633227","21.28","0.0761075","0.07594935043781192","0.05468464",,"0.10741198","0.10775641263120805"
"Mississippi","2021-04-20","1473438","49.51","878231",,"636577","21.39","0.073170185","0.07327115372931292","0.051359415",,"0.103503585","0.10371513878474925"
"Mississippi","2021-04-21","1486937","49.96","883421",,"644899","21.67","0.06765878","0.06752134795881748","0.046640396",,"0.095115066","0.09499747732662689"
"Mississippi","2021-04-22","1503377","50.51","892394",,"652463","21.92","0.06564212","0.06561177893529968","0.047523856",,"0.08837795","0.08838133447338348"
"Mississippi","2021-04-23","1518877","51.03","897932",,"662463","22.26","0.06239617","0.06223977475638787","0.044246674",,"0.0851866","0.08532424324143517"
"Mississippi","2021-04-24","1519349","51.05","898385",,"662955","22.28","0.06232953","0.0622138834178223","0.044195414",,"0.08493149","0.08524114401585514"
"Mississippi","2021-04-25","1520594","51.09","898809",,"664261","22.32","0.036557794","0.03651856669888187","0.026813626",,"0.04966402","0.049858875579690265"
"Mississippi","2021-04-26","1520706","51.1","898947",,"664461","22.33","0.03637278","0.036511125235721975","0.026668668",,"0.04932511","0.049342101677916084"
"Mississippi","2021-04-27","1555424","52.26","911491",,"685690","23.04","0.055642605","0.05554430057631188","0.0378716",,"0.077151656","0.07713889273152619"
"Mississippi","2021-04-28","1564991","52.58","914846",,"691913","23.25","0.052493095","0.052441990213264233","0.035571933",,"0.07290137","0.07291185971389003"
"Mississippi","2021-04-29","1565428","52.6","915125",,"692450","23.27","0.04127443","0.04137791475195196","0.025471926",,"0.06128621","0.06158761212425512"
"Mississippi","2021-04-30","1591206","53.47","925448",,"707684","23.78","0.047620058","0.04781503469925785","0.030643702",,"0.06826198","0.06828394818712957"
"Mississippi","2021-05-01","1591494","53.47","925776",,"707954","23.79","0.04748416","0.04740452929878791","0.030489206",,"0.06787646","0.06777382924269948"
"Mississippi","2021-05-02","1591895","53.49","926007",,"708343","23.8","0.04689026","0.046975957691657744","0.030260086",,"0.0663625","0.06630820954572347"
"Mississippi","2021-05-03","1591997","53.49","926138",,"708566","23.81","0.046880245","0.04677107002870451","0.03024757",,"0.06637716","0.06627852512057264"
"Mississippi","2021-05-04","1616672","54.32","935532",,"723710","24.32","0.039377093","0.039418287310069244","0.026375413",,"0.055447817","0.05555554231007909"
"Mississippi","2021-05-05","1625364","54.61","939012",,"728948","24.49","0.0385772","0.038607847287021047","0.026415348",,"0.053525567","0.053333323488953255"
"Mississippi","2021-05-06","1626229","54.64","939823",,"729619","24.52","0.038839817","0.03878325835833518","0.026988626",,"0.05367756","0.05371725216002021"
"Mississippi","2021-05-07","1646019","55.31","947646",,"741553","24.92","0.03444743","0.034411845395381","0.02398622",,"0.047858953","0.04793944812001438"
"Mississippi","2021-05-08","1655408","55.62","951358",,"747305","25.11","0.040159702","0.04020944327444864","0.027633071",,"0.055584073","0.05548552376425242"
"Mississippi","2021-05-09","1655785","55.64","951726",,"747819","25.13","0.04013455","0.040194417454635145","0.027774096",,"0.055730104","0.05588231767926888"
"Mississippi","2021-05-10","1655786","55.64","951856",,"747996","25.13","0.040068507","0.040194417454635145","0.027769089",,"0.05564761","0.055438855975077805"
