"state","date","cases","deaths","cases_weekly_change","deaths_weekly_change"
"Montana","2021-06-22","113449","1655","0.0034673214","0.0048573017"
"Nebraska","2021-06-22","224443","2519","9.186268E-4","7.946491E-4"
"Nevada","2021-06-22","329915","5653","0.0063569546","0.0039069653"
"New Hampshire","2021-06-22","99348","1368","0.0017141104","0.0029325485"
"New Jersey","2021-06-22","1021554","26392","0.0014812946","0.001783967"
"New Mexico","2021-06-22","205058","4332","0.0032584667","0.0065056086"
"New York","2021-06-22","2110612","53048","0.0011208057","0.0010378361"
"North Carolina","2021-06-22","1011980","13401","0.0020040274","0.0063833"
"North Dakota","2021-06-22","110629","1557","0.001131177","0.003221631"
"Northern Mariana Islands","2021-06-22","183","2","0.0","0.0"
"Ohio","2021-06-22","1109374","20213","0.0016731024","0.004522443"
"Oklahoma","2021-06-22","456148","7354","0.0026795864","0.0039590597"
"Oregon","2021-06-22","207106","2786","0.008016229","0.007959485"
"Pennsylvania","2021-06-22","1215239","27655","0.001208663","0.0032286644"
"Puerto Rico","2021-06-22","173397","2543","0.0019241571","0.002760291"
"Rhode Island","2021-06-22","152443","2726","8.995533E-4","0.0011017323"
"South Carolina","2021-06-22","595813","9804","8.869171E-4","0.0014300346"
"South Dakota","2021-06-22","124446","2027","5.5480003E-4","4.9352646E-4"
"Tennessee","2021-06-22","853476","12433","9.698868E-4","0.0024187565"
"Texas","2021-06-22","2982215","52328","0.0029437542","0.0034708977"
"Utah","2021-06-22","412089","2333","0.0050092936","0.0043047667"
"Vermont","2021-06-22","24371","256","0.0013147593","0.0"
"Virgin Islands","2021-06-22","3774","30","0.015334964","0.034482718"
"Virginia","2021-06-22","678909","11367","0.0014160872","0.0034427643"
"Washington","2021-06-22","450253","5887","0.006678343","0.0077028275"
"West Virginia","2021-06-22","163627","2870","0.002487421","0.004902005"
"Wisconsin","2021-06-22","677143","8067","7.7438354E-4","0.0054842234"
"Wyoming","2021-06-22","61704","734","0.006541252","0.0"
"Alabama","2021-06-23","549394","11328","0.0019532442","0.0035436153"
"Alaska","2021-06-23","70443","357","0.0037045479","0.0028090477"
"Arizona","2021-06-23","891023","17868","0.0033986568","0.0043280125"
"Arkansas","2021-06-23","346569","5887","0.0055475235","0.0034089088"
"California","2021-06-23","3811979","63425","0.0017315149","0.0031791925"
"Colorado","2021-06-23","558015","6899","0.004983306","0.0068593025"
"Connecticut","2021-06-23","348840","8271","8.033514E-4","7.259846E-4"
"Delaware","2021-06-23","109599","1693","0.0016541481","0.008338332"
"District of Columbia","2021-06-23","49284","1141","0.0012392998","0.0017559528"
"Florida","2021-06-23","2318122","37678","0.004547477","0.006141901"
"Georgia","2021-06-23","1107558","20660","0.0021027327","0.005646467"
"Guam","2021-06-23","9279","140","0.0053087473","0.0"
"Hawaii","2021-06-23","36104","510","0.0076191425","0.0119047165"
"Idaho","2021-06-23","194596","2142","0.0030876398","0.008000016"
"Illinois","2021-06-23","1393961","25608","0.0011283159","0.003015995"
"Indiana","2021-06-23","755454","13816","0.0025786161","0.003850937"
"Iowa","2021-06-23","373314","6120","0.0012793541","0.0018006563"
"Kansas","2021-06-23","318583","5175","0.0020287037","0.0027126074"
"Kentucky","2021-06-23","464874","7242","0.002110362","0.002769351"
"Louisiana","2021-06-23","478946","10709","0.0045176744","0.003655076"
"Maine","2021-06-23","68877","856","0.002824545","0.0035170317"
"Maryland","2021-06-23","462104","9722","9.032488E-4","0.0027849674"
"Massachusetts","2021-06-23","709544","17982","6.543398E-4","0.0016152859"
"Michigan","2021-06-23","997361","20900","0.0010900497","0.0044213533"
"Minnesota","2021-06-23","604851","7648","0.0011686087","0.0042016506"
"Mississippi","2021-06-23","320292","7390","0.0024443865","0.002985835"
"Missouri","2021-06-23","628434","9856","0.0077614784","0.0042796135"
"Montana","2021-06-23","113511","1657","0.0033855438","0.0048514605"
"Nebraska","2021-06-23","224492","2519","0.0010032654","7.946491E-4"
"Nevada","2021-06-23","330362","5654","0.0066058636","0.0033718348"
"New Hampshire","2021-06-23","99366","1369","0.0017137527","0.0036656857"
"New Jersey","2021-06-23","1021822","26403","0.001466155","0.0019353628"
"New Mexico","2021-06-23","205134","4334","0.003237605","0.006268859"
"New York","2021-06-23","2110862","53056","0.0011036396","0.0011510849"
"North Carolina","2021-06-23","1012441","13413","0.002113223","0.006000161"
"North Dakota","2021-06-23","110645","1557","0.001103878","0.002575636"
"Northern Mariana Islands","2021-06-23","183","2","0.0","0.0"
"Ohio","2021-06-23","1109697","20213","0.0016201735","0.004522443"
"Oklahoma","2021-06-23","456413","7384","0.002785921","0.004079461"
"Oregon","2021-06-23","207417","2790","0.007955074","0.005405426"
"Pennsylvania","2021-06-23","1215374","27662","0.0010896921","0.0029004812"
"Puerto Rico","2021-06-23","173396","2543","0.0018546581","0.0019700527"
"Rhode Island","2021-06-23","152481","2726","9.715557E-4","0.0011017323"
"South Carolina","2021-06-23","595901","9804","9.92775E-4","0.0018393993"
"South Dakota","2021-06-23","124468","2029","6.914139E-4","0.0014806986"
"Tennessee","2021-06-23","853636","12438","9.063482E-4","0.0026602745"
"Texas","2021-06-23","2983351","52363","0.0025657415","0.0034109354"
"Utah","2021-06-23","412616","2336","0.0052844286","0.0051635504"
"Vermont","2021-06-23","24379","256","0.0012731552","0.0"
"Virgin Islands","2021-06-23","3774","30","0.012067556","0.0"
"Virginia","2021-06-23","679137","11368","0.0013432503","0.0033539534"
"Washington","2021-06-23","450995","5930","0.0071775913","0.013675213"
"West Virginia","2021-06-23","163689","2872","0.0023145676","0.0038448572"
"Wisconsin","2021-06-23","677256","8077","8.882284E-4","0.004477024"
"Wyoming","2021-06-23","61776","740","0.0067961216","0.008174419"
"Alabama","2021-06-24","549394","11328","0.0019532442","0.0035436153"
"Alaska","2021-06-24","70443","357","0.0037045479","0.0028090477"
"Arizona","2021-06-24","891649","17875","0.0037282705","0.0037059784"
"Arkansas","2021-06-24","346952","5890","0.005818367","0.0035780668"
"California","2021-06-24","3812993","63490","0.001732111","0.0037310123"
"Colorado","2021-06-24","558665","6904","0.0051203966","0.0070011616"
"Connecticut","2021-06-24","348993","8274","0.0011416674","9.678602E-4"
"Delaware","2021-06-24","109620","1693","0.0013701916","0.008338332"
"District of Columbia","2021-06-24","49297","1141","0.0013202429","8.7714195E-4"
"Florida","2021-06-24","2320057","37705","0.00467813","0.006862879"
"Georgia","2021-06-24","1107923","20676","0.0020667315","0.0050554276"
"Guam","2021-06-24","9285","140","0.0054141283","0.0"
"Hawaii","2021-06-24","36157","510","0.008225918","0.0119047165"
"Idaho","2021-06-24","194685","2145","0.0030965805","0.009411812"
"Illinois","2021-06-24","1394189","25630","0.0011159182","0.0030525923"
"Indiana","2021-06-24","755741","13819","0.0026109219","0.0039958954"
"Iowa","2021-06-24","373372","6124","0.0012415648","0.0024553537"
"Kansas","2021-06-24","318591","5175","0.0020160675","0.0027126074"
"Kentucky","2021-06-24","465024","7247","0.0019909143","0.0031838417"
"Louisiana","2021-06-24","479311","10717","0.0045773983","0.0037463903"
"Maine","2021-06-24","68889","856","0.0025030375","0.0023418665"
"Maryland","2021-06-24","462170","9729","8.74877E-4","0.003196478"
"Massachusetts","2021-06-24","709622","17986","6.133318E-4","0.0016149282"
"Michigan","2021-06-24","997561","20931","0.0011109114","0.0046076775"
"Minnesota","2021-06-24","604972","7654","0.0011501312","0.0044618845"
"Mississippi","2021-06-24","320594","7391","0.0027837753","0.0029854774"
"Missouri","2021-06-24","629625","9858","0.008369684","0.0039719343"
"Montana","2021-06-24","113578","1661","0.0033391714","0.006056905"
"Nebraska","2021-06-24","224525","2519","9.4509125E-4","7.946491E-4"
"Nevada","2021-06-24","330810","5664","0.0070626736","0.0038993359"
"New Hampshire","2021-06-24","99392","1369","0.0016829967","0.0021961927"
"New Jersey","2021-06-24","1022094","26417","0.001499176","0.0020103455"
"New Mexico","2021-06-24","205215","4336","0.0031186342","0.0055658817"
"New York","2021-06-24","2111245","53052","0.0010749102","8.112192E-4"
"North Carolina","2021-06-24","1012883","13426","0.0021618605","0.0065221786"
"North Dakota","2021-06-24","110658","1558","9.678602E-4","0.002573967"
"Northern Mariana Islands","2021-06-24","183","2","0.0","0.0"
"Ohio","2021-06-24","1110000","20213","0.0016731024","0.004522443"
"Oklahoma","2021-06-24","456686","7384","0.0029251575","0.004079461"
"Oregon","2021-06-24","207617","2791","0.0076636076","0.0054033995"
"Pennsylvania","2021-06-24","1215735","27675","0.0011034012","0.0028264523"
"Puerto Rico","2021-06-24","173417","2544","0.0017791986","0.0019693375"
"Rhode Island","2021-06-24","152501","2727","9.319782E-4","0.0011013746"
"South Carolina","2021-06-24","596032","9805","0.0011270046","0.001532197"
"South Dakota","2021-06-24","124478","2029","6.8330765E-4","9.866953E-4"
"Tennessee","2021-06-24","853701","12442","7.724762E-4","0.0024169683"
"Texas","2021-06-24","2985029","52396","0.0028657913","0.003389597"
"Utah","2021-06-24","413078","2337","0.005506158","0.0055937767"
"Vermont","2021-06-24","24385","256","0.0011495352","0.0"
"Virgin Islands","2021-06-24","3774","30","0.0072057247","0.0"
"Virginia","2021-06-24","679330","11378","0.0013827085","0.0037050247"
"Washington","2021-06-24","451560","5939","0.007355094","0.01486671"
"West Virginia","2021-06-24","163744","2876","0.0022156239","0.004540682"
"Wisconsin","2021-06-24","677398","8092","9.382963E-4","0.0057171583"
"Wyoming","2021-06-24","61847","740","0.0068701506","0.008174419"
"Alabama","2021-06-25","549934","11336","0.0023274422","0.0026534796"
"Alaska","2021-06-25","70485","357","0.0028455257","0.0028090477"
"Arizona","2021-06-25","892236","17903","0.0039776564","0.0045449734"
"Arkansas","2021-06-25","347254","5893","0.005888939","0.0032346249"
"California","2021-06-25","3814393","63543","0.001799345","0.003997445"
"Colorado","2021-06-25","559104","6915","0.005036831","0.0071365833"
"Connecticut","2021-06-25","349120","8275","0.0013049841","6.046295E-4"
"Delaware","2021-06-25","109636","1693","0.0012328625","0.008338332"
"District of Columbia","2021-06-25","49305","1141","0.0012590885","0.0"
"Florida","2021-06-25","2321929","37772","0.0047808886","0.0057781935"
"Georgia","2021-06-25","1108264","20678","0.0020279884","0.003640294"
"Guam","2021-06-25","9297","140","0.0066045523","0.0"
"Hawaii","2021-06-25","36198","511","0.0082166195","0.007889509"
"Idaho","2021-06-25","194768","2147","0.0035243034","0.010352969"
"Illinois","2021-06-25","1394454","25637","0.0012357235","0.0027770996"
"Indiana","2021-06-25","756046","13822","0.0026563406","0.004068017"
"Iowa","2021-06-25","373450","6125","0.0012413263","0.002619028"
"Kansas","2021-06-25","318833","5182","0.0022916794","0.0036799908"
"Kentucky","2021-06-25","465205","7252","0.0020269156","0.0037369728"
"Louisiana","2021-06-25","479521","10723","0.0043313503","0.0032746792"
"Maine","2021-06-25","68924","858","0.0024871826","0.004683852"
"Maryland","2021-06-25","462234","9730","8.2707405E-4","0.0027827024"
"Massachusetts","2021-06-25","709682","17987","5.9080124E-4","0.0015033484"
"Michigan","2021-06-25","997692","20945","0.0010715723","0.0046527386"
"Minnesota","2021-06-25","605064","7665","0.0011250973","0.0053777695"
"Mississippi","2021-06-25","320837","7395","0.0027785301","0.0032559633"
"Missouri","2021-06-25","630716","9871","0.0084728","0.0050911903"
"Montana","2021-06-25","113636","1662","0.0031869411","0.006662607"
"Nebraska","2021-06-25","224552","2519","9.6285343E-4","3.9708614E-4"
"Nevada","2021-06-25","331614","5667","0.008328438","0.003186345"
"New Hampshire","2021-06-25","99403","1371","0.0015012026","0.0029261112"
"New Jersey","2021-06-25","1022443","26428","0.0015801191","0.002275467"
"New Mexico","2021-06-25","205290","4337","0.0028920174","0.004400134"
"New York","2021-06-25","2111588","53060","0.0010405779","8.111E-4"
"North Carolina","2021-06-25","1013279","13432","0.002363205","0.0054644346"
"North Dakota","2021-06-25","110675","1558","9.0432167E-4","0.002573967"
"Northern Mariana Islands","2021-06-25","183","2","0.0","0.0"
"Ohio","2021-06-25","1110292","20281","0.0015913248","0.005702615"
"Oklahoma","2021-06-25","456910","7384","0.0030183792","0.004079461"
"Oregon","2021-06-25","207884","2792","0.0076830387","0.0043165684"
"Pennsylvania","2021-06-25","1215889","27685","0.0010447502","0.0026438236"
"Puerto Rico","2021-06-25","173486","2545","0.0016685724","0.0023630857"
"Rhode Island","2021-06-25","152514","2728","8.596182E-4","0.00146842"
"South Carolina","2021-06-25","596144","9819","0.0011688471","0.0027573109"
"South Dakota","2021-06-25","124492","2030","7.958412E-4","0.0014799833"
"Tennessee","2021-06-25","853779","12449","7.9119205E-4","0.002738595"
"Texas","2021-06-25","2986713","52426","0.003067255","0.0030612946"
"Utah","2021-06-25","413387","2351","0.005462885","0.010748029"
"Vermont","2021-06-25","24392","256","0.0013136864","0.0"
"Virgin Islands","2021-06-25","3835","30","0.022121549","0.0"
"Virginia","2021-06-25","679472","11389","0.0014237165","0.004143834"
"Washington","2021-06-25","451980","5949","0.0072740316","0.014668226"
"West Virginia","2021-06-25","163804","2876","0.0025829077","0.004540682"
"Wisconsin","2021-06-25","677464","8099","8.5544586E-4","0.006461978"
"Wyoming","2021-06-25","61951","740","0.0074971914","0.008174419"
"Alabama","2021-06-26","549934","11336","0.0023274422","0.0026534796"
"Alaska","2021-06-26","70485","357","0.0028455257","0.0028090477"
"Arizona","2021-06-26","892711","17914","0.0037882328","0.00426054"
"Arkansas","2021-06-26","347254","5893","0.005158186","0.0032346249"
"California","2021-06-26","3815178","63555","0.0018618107","0.003885746"
"Colorado","2021-06-26","559640","6919","0.005273938","0.0062536"
"Connecticut","2021-06-26","349120","8275","0.0013049841","6.046295E-4"
"Delaware","2021-06-26","109657","1694","0.0011777878","0.0071343184"
"District of Columbia","2021-06-26","49305","1141","0.0012590885","0.0"
"Florida","2021-06-26","2321929","37772","0.0047808886","0.0057781935"
"Georgia","2021-06-26","1108649","20702","0.0020399094","0.0035873652"
"Guam","2021-06-26","9297","140","0.0066045523","0.0"
"Hawaii","2021-06-26","36251","513","0.007896185","0.009842515"
"Idaho","2021-06-26","194768","2147","0.0035243034","0.010352969"
"Illinois","2021-06-26","1394454","25637","0.0012357235","0.0027770996"
"Indiana","2021-06-26","756046","13822","0.0019388199","0.001957178"
"Iowa","2021-06-26","373529","6131","0.0012867451","0.0031086206"
"Kansas","2021-06-26","318833","5182","0.0022916794","0.0036799908"
"Kentucky","2021-06-26","465205","7252","0.002000928","0.0037369728"
"Louisiana","2021-06-26","479521","10723","0.0043313503","0.0032746792"
"Maine","2021-06-26","68963","858","0.002456665","0.004683852"
"Maryland","2021-06-26","462295","9734","8.248091E-4","0.0027815104"
"Massachusetts","2021-06-26","709738","17989","5.413294E-4","0.0012801886"
"Michigan","2021-06-26","997692","20945","0.0010715723","0.0046527386"
"Minnesota","2021-06-26","605133","7671","0.0010488033","0.0055053234"
"Mississippi","2021-06-26","320837","7395","0.0027785301","0.0032559633"
"Missouri","2021-06-26","631292","9874","0.008647084","0.0042717457"
"Montana","2021-06-26","113636","1662","0.0031869411","0.006662607"
"Nebraska","2021-06-26","224570","2519","0.0010118484","0.0"
"Nevada","2021-06-26","331614","5667","0.008328438","0.003186345"
"New Hampshire","2021-06-26","99403","1371","0.0015012026","0.0029261112"
"New Jersey","2021-06-26","1022680","26434","0.0016081333","0.0023509264"
"New Mexico","2021-06-26","205290","4337","0.0028920174","0.004400134"
"New York","2021-06-26","2111933","53066","0.0010194778","7.921457E-4"
"North Carolina","2021-06-26","1013282","13432","0.0023374557","0.0054644346"
"North Dakota","2021-06-26","110688","1559","8.8620186E-4","0.0032174587"
"Northern Mariana Islands","2021-06-26","183","2","0.0","0.0"
"Ohio","2021-06-26","1110546","20281","0.001632452","0.005702615"
"Oklahoma","2021-06-26","456910","7384","0.0030183792","0.004079461"
"Oregon","2021-06-26","208071","2794","0.007212639","0.0039526224"
"Pennsylvania","2021-06-26","1216036","27691","0.0010199547","0.002861023"
"Puerto Rico","2021-06-26","173524","2546","0.0013849735","0.0027569532"
"Rhode Island","2021-06-26","152514","2728","8.596182E-4","0.00146842"
"South Carolina","2021-06-26","596144","9819","0.0011688471","0.0027573109"
"South Dakota","2021-06-26","124492","2030","7.958412E-4","0.0014799833"
